"user","TimeUnit 1","TimeUnit 2","TimeUnit 3","TimeUnit 4","TimeUnit 5","TimeUnit 6","TimeUnit 7","TimeUnit 8","TimeUnit 9","TimeUnit 10","TimeUnit 11","TimeUnit 12","TimeUnit 13","TimeUnit 14","TimeUnit 15","TimeUnit 16","TimeUnit 17","TimeUnit 18","TimeUnit 19","TimeUnit 20","TimeUnit 21","TimeUnit 22","TimeUnit 23","TimeUnit 24","TimeUnit 25","TimeUnit 26","TimeUnit 27","TimeUnit 28","TimeUnit 29","TimeUnit 30","TimeUnit 31","TimeUnit 32","TimeUnit 33","TimeUnit 34","TimeUnit 35","TimeUnit 36","TimeUnit 37","TimeUnit 38","TimeUnit 39","TimeUnit 40","TimeUnit 41","TimeUnit 42","TimeUnit 43","TimeUnit 44","TimeUnit 45","TimeUnit 46","TimeUnit 47","TimeUnit 48","TimeUnit 49","TimeUnit 50","TimeUnit 51","TimeUnit 52","TimeUnit 53","TimeUnit 54","TimeUnit 55","TimeUnit 56","TimeUnit 57","TimeUnit 58","TimeUnit 59","TimeUnit 60","TimeUnit 61","TimeUnit 62","TimeUnit 63","TimeUnit 64","TimeUnit 65","TimeUnit 66","TimeUnit 67","TimeUnit 68","TimeUnit 69","TimeUnit 70","TimeUnit 71","TimeUnit 72","TimeUnit 73","TimeUnit 74","TimeUnit 75","TimeUnit 76","TimeUnit 77","TimeUnit 78","TimeUnit 79","TimeUnit 80","TimeUnit 81","TimeUnit 82","TimeUnit 83","TimeUnit 84","TimeUnit 85","TimeUnit 86","TimeUnit 87","TimeUnit 88","TimeUnit 89","TimeUnit 90","TimeUnit 91","TimeUnit 92","TimeUnit 93","TimeUnit 94","TimeUnit 95","TimeUnit 96","TimeUnit 97","TimeUnit 98","TimeUnit 99","TimeUnit 100","TimeUnit 101"
"user10","1.0113879280490388","0.900032755330617","0.8687457889045545","0.0","0.8761840513365816","0.0","0.9119413804290283","0.9182834777580436","0.0","0.0","0.0","0.0","0.0","0.0","0.8696483228267301","0.8761840513365816","0.0","0.0","0.9210383466796935","0.0","0.0","0.8858360333174555","0.8858360333174555","0.0","1.0290983086753114","0.0","0.0","0.0","0.7970052812067165","0.8794078123149442","0.0","0.8974206136781131","0.0","0.0","0.0","0.9103118503046064","0.0","0.9817275700369673","0.0","0.0","0.0","0.0","0.0","0.9235065661076617","0.0","0.9625766980165515","0.9682593971635713","0.0","0.9357149998724977","1.0775858053747556","0.0","0.0","1.0082468198475525","0.9877760271493978","0.0","0.0","0.0","0.0","1.0875675971560954","0.0","0.0","0.9896275536036014","0.9524666819234655","0.0","1.0879668856421205","1.0135415023655052","0.0","0.9582419801009102","1.0135415023655052","1.0135415023655052","0.0","0.0","0.0","0.0","0.0","1.0135415023655052","0.0","0.0","0.8804590904721725","0.0","0.0","0.9582474370372579","0.0","0.0","0.0","0.0","0.0","1.0135465188516286","0.0","1.0135465188516286","0.0","0.9896963027298634","0.0","0.0","0.0","0.0","0.952539493073405","0.0","0.0","0.0",""
"user11","0.0","0.0","0.8628129377283966","0.0","0.0","0.0","0.8628129377283966","0.0","0.0","0.8628626528486654","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9502930023963716","0.0","0.0","0.0","0.9005108646664488","0.0","0.8631763870010133","0.0","0.0","0.0","0.9005108646664488","0.0","0.0","0.0","0.0","0.9513065080650839","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8673224647678065","0.869341165377951","0.8730925639550445","0.0","0.0","0.0","0.0","0.0","0.0","0.9588929949492578","0.8823776251421971","0.0","0.0","0.0","0.9309291768503787","0.0","0.8656573471952195","0.0","0.9784391971599162","0.0","0.0","1.0399149618001602","0.0","0.0","1.056407780776717","0.9272477723038739","0.0","0.0","0.0","1.0933098466567093","0.0","0.0","0.9781289018377671","0.9503580196524366","0.0","1.050187732554044","0.0","0.0","0.0","0.0","1.0077268227971918","0.0","0.9781289018377671","0.0","1.0831397709077757","1.1243993630501166","1.0831397709077757","1.1243993630501166","1.0343036027366475","0.0","0.0","1.0095358666701706","0.0","1.035084609650048","0.0","0.0","0.0",""
"user12","0.9708899760364723","0.9536326093896736","0.0","1.0155169143247353","0.9306711958425872","0.0","1.0183584368626897","1.0183584368626897","0.0","0.9306711958425872","0.0","0.9369805722792429","0.0","0.0","0.9628092294408214","0.0","0.0","0.0","0.9471309636969792","0.0","0.0","0.0","0.0","0.0","1.0327765550151977","0.0","0.0","0.0","0.9863522513621342","0.9863522513621342","0.0","1.0900312220272834","0.0","0.9798817116670272","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0900312220272834","1.0810792137502077","1.041727276295533","0.0","0.0","1.0643390254154959","1.0256370694231303","0.0","0.0","0.0","1.1293363690858713","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0643390254154959","0.0","0.0","0.0","1.0643390254154959","0.0","0.0","1.1242486189587175","1.1082248027858703","0.0","0.0","1.160390385046781","0.0","0.0","0.0","1.196019985540715","0.0","0.0","0.0","0.0","1.2018981574793488","0.0","1.2018981574793488","0.0","1.1084754786769953","0.0","0.0","0.0","0.0","0.0","1.1084754786769953","0.0","0.0","1.1084754786769953","0.0","0.0","0.0","0.0","0.0",""
"user13","0.8307246563728867","0.7073364749349154","0.8637138625181078","0.0","0.8426506504507907","0.0","0.7290171947863481","0.8843969427877918","0.8544263280154939","0.0","0.7310288289613834","0.884526821679897","0.0","0.0","0.9405049125859052","0.0","0.0","0.9514731952671721","0.0","0.0","0.8845268661740118","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8522385566216961","0.0","0.9405049125865459","0.7310543752278331","0.0","0.9514731952671721","0.0","0.0","0.0","0.9405049125865459","0.0","0.0","0.0","0.0","0.0","0.9405049125865459","0.8545631456068802","0.7373701011187702","0.7310543752278331","0.0","0.0","0.8522385566216961","0.0","0.0","0.7373701011187702","0.9405049125865459","0.0","0.0","0.0","0.0","0.8522385566216961","0.8845268661740118","0.0","0.0","0.8545631456068802","0.0","0.8522385566216961","0.8522385566216961","0.0","0.0","0.7373701011187702","0.8845268661740118","0.0","0.0","0.8845268661740118","0.7373701011187702","0.0","0.9405049125865459","0.0","0.0","0.8522385566216961","0.0","0.0","0.0","0.0","0.7373701011187702","0.0","0.9514731952671721","0.0","0.0","0.7310543752278331","0.7373701011187702","0.7373701011187702","0.9405049125865459","0.0","0.0","0.0","0.0","0.8545631456068802","0.0","0.0","0.0",""
"user14","0.0","0.0","0.8645552042875413","0.8870775088895442","0.8659703790158586","0.0","0.0","0.0","0.0","0.8659703790158586","0.0","1.0018583609482712","0.0","0.0","1.0018583609482712","0.0","0.0","0.9300370470902107","0.0","0.0","1.0041404519265618","0.9375411659979043","0.8743127151074852","0.0","0.0","0.0","0.0","0.0","0.8961872389207055","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8743127151074852","0.0","0.0","0.9375411659979043","0.0","0.0","0.0","0.8743127151074852","0.0","0.0","0.0","0.9047318651488879","0.9047318651488879","0.0","0.0","1.0259444657859684","1.0259444657859684","0.8957147580437391","0.932409495083921","0.0","0.0","1.054940316870218","0.0","0.0","0.0","0.0","0.9713290608395773","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9713290608395773","0.0","1.0724614360862768","0.0","0.0","0.0","0.0","0.0","0.9520092995479656","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
"user15","1.0301819038290687","0.9717304141396457","0.8414341969438682","0.9579485913255872","0.9794114930640734","0.0","0.8578748060166922","0.8374218851659104","0.9992050059889568","0.0","0.8522272551111097","0.0","0.0","0.0","0.9834330756687848","0.0","0.0","0.0","0.0","0.0","0.0","0.9834330756687848","0.9992050059889568","0.0","1.0563273964786792","0.0","0.0","0.0","0.0","0.9992050059889568","0.0","0.0","0.0","1.0141920523978771","0.0","1.0701351903997192","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8904612101397578","0.0","1.0141920523978771","1.0701351903997192","0.0","0.0","0.8711522286337452","0.0","0.0","0.0","0.998775218411283","0.0","0.0","0.0","1.0141920523978771","0.0","0.0","0.0","1.0141920523978771","1.0701351903997192","0.0","0.0","1.0141920523978771","0.0","0.8904612101397578","0.9783794462704817","0.0","0.0","0.0","0.0","1.0518209606922422","0.0","0.0","0.0","0.0","0.9357388023216491","0.0","1.1049693298402807","0.0","0.0","0.0","0.0","0.9997390205711708","0.0","0.0","1.0518209606922422","0.0","0.9595560939803227","1.071901010880763","0.0","0.0","1.0765592672096613","0.0","0.9987164664221069","0.0","0.0","0.0",""
"user16","0.9632701141987001","0.9899552554052559","1.0291817472242863","1.066224287683566","1.1272195076593177","0.0","1.0926474251323475","1.099278573816026","0.0","1.101138585498725","0.0","0.0","0.0","0.0","0.9982176366650971","0.0","0.0","1.082765855025714","1.1466663571655609","0.0","1.1449417747487916","1.1466663571692615","0.0","0.0","0.0","0.0","0.0","0.0","1.082766110429609","0.0","0.9982270520348304","1.100007173285344","0.0","0.0","0.0","1.100007173285344","0.0","1.100007173285344","0.0","0.0","0.0","0.0","0.0","0.9982270520348304","1.1012460106940343","0.0","1.1012460106940343","0.0","1.100007173285344","0.0","0.0","0.0","1.1012460106940343","0.9982270520348304","0.0","0.0","0.0","1.1449417747487922","1.1012460106940343","1.1012460106940343","0.0","0.0","0.0","0.0","1.100007173285344","1.082766110429609","0.0","0.0","1.1449417747487922","1.100007173285344","0.0","0.0","1.082766110429609","0.0","0.0","1.1449417747487922","1.100007173285344","0.0","1.100007173285344","0.0","0.0","1.1449417747487922","0.0","1.082766110429609","0.0","1.1466663571692615","0.0","1.1466663571692615","0.0","0.0","1.1012460106940343","1.100007173285344","0.0","0.0","0.9982270520348304","0.0","1.100007173285344","0.0","0.0","0.0",""
"user17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.851464522448962","0.0","0.8460050380888952","0.0","0.0","0.8536964523422056","0.0","0.0","0.0","0.9341526286413451","0.0","0.0","0.0","0.9403202253185231","0.0","0.0","0.9491000594481412","0.0","0.8826684792275963","0.0","0.9031024146109625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0047374006286178","0.0","0.9484805296784814","0.0","0.0","0.0","0.9530850870449344","0.0","0.0","0.0","0.0","0.9659101288837729","1.0386333129416498","0.0","0.0","0.9795148410538616","0.0","0.0","1.044798227850354","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9776057897343191","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0453621345270585","0.0","0.0","0.0","1.0453683105081524","0.0","0.0","0.0","0.0","0.9820997753688595","0.0","0.0","0.0","0.0","0.0",""
"user18","0.0","1.0395784683425704","0.9096116394966477","0.9096116394966477","0.0","0.0","0.0","0.9537366914484394","0.0","0.9096116394966477","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0395784683425704","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9537366914484394","0.0","0.9537366914484394","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9096116394966477","0.9537366914484394","0.9096116394966477","0.0","0.0","0.0","1.0395784683425704","0.0","0.0","0.0","1.0395784683425704","0.0","0.0","0.0","0.0","1.0395784683425704","0.9096116394966477","0.0","0.0","0.0","0.0","0.0","0.9096116394966477","0.0","0.9096116394966477","0.9096116394966477","0.0","0.0","0.0","0.9096116394966477","0.0","0.0","0.0","0.0","0.0","0.9537366914484394","0.0","0.9096116394966477","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9537366914484394","0.9537366914484394","1.0395784683425704","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
"user19","0.8308035351574242","0.0","0.8308035351574242","0.0","0.0","0.0","0.0","0.0","0.8509519719927969","0.8308035351574242","0.0","0.8509519719927969","0.0","0.0","0.8308035351574242","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8509519719927969","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8308035351574242","0.0","0.8308035351574242","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8308035351574242","0.0","0.0","0.0","0.0","0.0","0.8509519719927969","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8308035351574242","0.0","0.0","0.0","0.8308035351574242","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
"user20","0.0","0.0","0.0","0.7224897186748673","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7224897186748673","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7225062807436159","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7225062807436159","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
